recomb_multiplier	k_adapt	gamma_shape	replicate	seed
1	1000	0.4	734	1013903127452505100
1	10000	0.1	734	1476271182092022e3
1	10000	0.2	734	2246397994802267e3
1	10000	0.4	734	1321508225097373e3
2	1000	0.1	734	183440006790961860
2	1000	0.2	734	1318248629450716e3
2	1000	0.4	734	234189272739576930
2	10000	0.1	734	300130632849154700
2	10000	0.2	734	1014514832078336100
2	10000	0.4	734	1388778818873963300
4	1000	0.1	734	1593449346225607200
4	1000	0.2	734	2027563547693462e3
4	1000	0.4	734	1997885084500628200
4	10000	0.1	734	2079338833996416500
4	10000	0.2	734	1985477880042824e3
4	10000	0.4	734	307105054973223800
0.5	1000	0.1	735	1293500788250581500
0.5	1000	0.2	735	931213946792295300
0.5	1000	0.4	735	1639621795098390800
0.5	10000	0.1	735	659212295088726500
0.5	10000	0.2	735	782544567185695100
0.5	10000	0.4	735	842016088686252400
1	1000	0.1	735	1277047220880311800
1	1000	0.2	735	5.4381273369876723e+17
1	1000	0.4	735	613715379170458900
1	10000	0.1	735	229628731490811330
1	10000	0.2	735	639405561867824900
1	10000	0.4	735	1641664340902788600
2	1000	0.1	735	1920036724036980500
2	1000	0.2	735	1896615318688551700
2	1000	0.4	735	751840295460061e3
2	10000	0.1	735	418304000541435840
2	10000	0.2	735	1380368493345490200
2	10000	0.4	735	325337164496418600
4	1000	0.1	735	669808633352815e3
4	1000	0.2	735	1874052125834851300
4	1000	0.4	735	2132517092306870300
4	10000	0.1	735	127556361691877310
4	10000	0.2	735	427549410733574800
4	10000	0.4	735	1543990061930867e3
0.5	1000	0.1	736	382320360259968400
0.5	1000	0.2	736	2021625513447907300
0.5	1000	0.4	736	1742058693630133200
0.5	10000	0.1	736	781651251717598100
0.5	10000	0.2	736	552721216748710100
0.5	10000	0.4	736	2239511824368891100
1	1000	0.1	736	146935615773477700
1	1000	0.2	736	1155729448994496800
1	1000	0.4	736	1681338991320949800
1	10000	0.1	736	2214161877688486700
1	10000	0.2	736	1580610151991061e3
1	10000	0.4	736	1620081483880417300
2	1000	0.1	736	748326459130094600
2	1000	0.2	736	312641790830257660
2	1000	0.4	736	1334074155649736700
2	10000	0.1	736	1243040046721276400
2	10000	0.2	736	4.8507283469060237e+17
2	10000	0.4	736	1880669308353586e3
4	1000	0.1	736	874047714881616600
4	1000	0.2	736	386929262795632640
4	1000	0.4	736	366421962960514500
4	10000	0.1	736	1352736394150285e3
4	10000	0.2	736	135109503480651700
4	10000	0.4	736	604306645841022e3
0.5	1000	0.1	737	192553339158539e3
0.5	1000	0.2	737	1928441234242834400
0.5	1000	0.4	737	1219215162596511200
0.5	10000	0.1	737	2216516945306878700
0.5	10000	0.2	737	1577188607469458e3
0.5	10000	0.4	737	723122108119344800
1	1000	0.1	737	1136870716171781400
1	1000	0.2	737	495750397065822660
1	1000	0.4	737	1305243523663287300
1	10000	0.1	737	399351695251254800
1	10000	0.2	737	999994381314670800
1	10000	0.4	737	1836484910381862100
2	1000	0.1	737	3.3162941653495597e+17
2	1000	0.2	737	1010735082548424400
2	1000	0.4	737	1079990526615187300
2	10000	0.1	737	1032354193002431900
2	10000	0.2	737	1.2087498748272799e+18
2	10000	0.4	737	1678302313545479200
4	1000	0.1	737	2154938824295006700
4	1000	0.2	737	1728257483828904700
4	1000	0.4	737	1659923812052429300
4	10000	0.1	737	1892357866063899e3
4	10000	0.2	737	208482454860028220
4	10000	0.4	737	2045201059925899300
0.5	1000	0.1	738	1269685644640921e3
0.5	1000	0.2	738	2008973864613727700
0.5	1000	0.4	738	2076432062174838e3
0.5	10000	0.1	738	373506791696867900
0.5	10000	0.2	738	1814434879802255e3
0.5	10000	0.4	738	1352729663773828e3
1	1000	0.1	738	232043682600695e3
1	1000	0.2	738	1895938457419860200
1	1000	0.4	738	190523763716300500
1	10000	0.1	738	2072247043759016e3
1	10000	0.2	738	1003736009393889200
1	10000	0.4	738	799966417897992200
2	1000	0.1	738	2075738697306621700
2	1000	0.2	738	1624097421690991600
2	1000	0.4	738	1713161535644808e3
2	10000	0.1	738	866535720176913700
2	10000	0.2	738	1814403248122252800
2	10000	0.4	738	639559915963484700
4	1000	0.1	738	864124474975062100
4	1000	0.2	738	988686236966460700
4	1000	0.4	738	1751651017688426500
4	10000	0.1	738	687246786183478300
4	10000	0.2	738	72860689334923e4
4	10000	0.4	738	239626286413402430
0.5	1000	0.1	739	2182406970634714600
0.5	1000	0.2	739	1348649498700786700
0.5	1000	0.4	739	164474117477004830
0.5	10000	0.1	739	605949954690550400
0.5	10000	0.2	739	474544989126460800
0.5	10000	0.4	739	754108814344144300
1	1000	0.1	739	2181929188852098300
1	1000	0.2	739	1338461835425267700
1	1000	0.4	739	1819127176155827e3
1	10000	0.1	739	156786232831316800
1	10000	0.2	739	797575980373548200
1	10000	0.4	739	1835569017777300700
2	1000	0.1	739	1330216953192787700
2	1000	0.2	739	1344784651673881300
2	1000	0.4	739	1503338235308993300
2	10000	0.1	739	426777175515413250
2	10000	0.2	739	689706773601406e3
2	10000	0.4	739	962675388249332700
4	1000	0.1	739	46905099031816770
4	1000	0.2	739	1023646239179307400
4	1000	0.4	739	290558105966942100
4	10000	0.1	739	700748106477443600
4	10000	0.2	739	1416820256372968400
4	10000	0.4	739	144866796144238340
0.5	1000	0.1	740	1792630816208621600
0.5	1000	0.2	740	1774302618839249400
0.5	1000	0.4	740	1048998986800549e3
0.5	10000	0.1	740	1995789702464213500
0.5	10000	0.2	740	197160794278683e4
0.5	10000	0.4	740	39001618412536440
1	1000	0.1	740	2057116430839145e3
1	1000	0.2	740	1289078327005881300
1	1000	0.4	740	2045742788609193500
1	10000	0.1	740	4.7220613732252077e+17
1	10000	0.2	740	1689746698168575700
1	10000	0.4	740	57368403160972560
2	1000	0.1	740	1335531986673834500
2	1000	0.2	740	461247974116829100
2	1000	0.4	740	2205292325060744700
2	10000	0.1	740	2069226665126979800
2	10000	0.2	740	5.3201783036709203e+17
2	10000	0.4	740	1203107084461588e3
4	1000	0.1	740	210715191949335230
4	1000	0.2	740	49143035397535680
4	1000	0.4	740	1611944135432327700
4	10000	0.1	740	2002371692491810300
4	10000	0.2	740	1901155694843172900
4	10000	0.4	740	828449728873570300
0.5	1000	0.1	741	198229553328684e4
0.5	1000	0.2	741	1863193345210698200
0.5	1000	0.4	741	2175208411332834
0.5	10000	0.1	741	1065140528855407400
0.5	10000	0.2	741	1217799703222748400
0.5	10000	0.4	741	1989550391513361700
1	1000	0.1	741	878425274410007200
1	1000	0.2	741	597236118354871700
1	1000	0.4	741	328526403229347300
1	10000	0.1	741	918668346213341800
1	10000	0.2	741	274811137915154180
1	10000	0.4	741	1877811369530752500
2	1000	0.1	741	190800666707020300
2	1000	0.2	741	2288889078624222500
2	1000	0.4	741	217545765813198660
2	10000	0.1	741	1479993967180628700
2	10000	0.2	741	1537697438122573300
2	10000	0.4	741	978720106665402200
4	1000	0.1	741	1518672106903892e3
4	1000	0.2	741	872461021199718800
4	1000	0.4	741	215181848219874720
4	10000	0.1	741	110689766291312960
4	10000	0.2	741	2305498552317094700
4	10000	0.4	741	1348114132529287700
0.5	1000	0.1	742	1510068074446987800
0.5	1000	0.2	742	1967275145122558500
0.5	1000	0.4	742	1855106964715401e3
0.5	10000	0.1	742	1466766432728628500
0.5	10000	0.2	742	728838720745243400
0.5	10000	0.4	742	894014725796902500
1	1000	0.1	742	535023499825294850
1	1000	0.2	742	1951331759883315500
1	1000	0.4	742	995633622674616300
1	10000	0.1	742	2154930802814193e3
1	10000	0.2	742	2276052057747669500
1	10000	0.4	742	1918028392756574700
2	1000	0.1	742	2038856170028980700
2	1000	0.2	742	371784113071996400
2	1000	0.4	742	12222368275528046
2	10000	0.1	742	687866995646057e3
2	10000	0.2	742	545374110365618600
2	10000	0.4	742	2090120860968148700
4	1000	0.1	742	1617979305698423800
4	1000	0.2	742	565038625960830500
4	1000	0.4	742	444675579349707600
4	10000	0.1	742	898123527162765800
4	10000	0.2	742	1560752897673603e3
4	10000	0.4	742	1954892015062429200
0.5	1000	0.1	743	2122034067625362400
0.5	1000	0.2	743	905582214566114e3
0.5	1000	0.4	743	203696824781522500
0.5	10000	0.1	743	466915728076442600
0.5	10000	0.2	743	738169202318421500
0.5	10000	0.4	743	2165240274872892e3
1	1000	0.1	743	311678908208974800
1	1000	0.2	743	137720494612548e4
1	1000	0.4	743	225513854140366850
1	10000	0.1	743	1520805636002429400
1	10000	0.2	743	1884579263624286500
1	10000	0.4	743	1395387952658290700
2	1000	0.1	743	763328962434329200
2	1000	0.2	743	8613575353274199
2	1000	0.4	743	682385769499121500
2	10000	0.1	743	3.0503862244199123e+17
2	10000	0.2	743	59747857128698750
2	10000	0.4	743	93950407661819100
4	1000	0.1	743	1645236654254154e3
4	1000	0.2	743	538638900608505600
4	1000	0.4	743	296079952494074500
4	10000	0.1	743	1187050157955230700
4	10000	0.2	743	764622535985451300
4	10000	0.4	743	278529586393175940
0.5	1000	0.1	744	497419890419408900
0.5	1000	0.2	744	963547722887348900
0.5	1000	0.4	744	2015114314590065e3
0.5	10000	0.1	744	642815926692680400
0.5	10000	0.2	744	1888215564974286300
0.5	10000	0.4	744	773647054059815600
1	1000	0.1	744	675275175750055e3
1	1000	0.2	744	1882170377142271e3
1	1000	0.4	744	18965287669411248
1	10000	0.1	744	1856356491597260800
1	10000	0.2	744	902140224101893400
1	10000	0.4	744	1663912395341881900
2	1000	0.1	744	222233461132427070
2	1000	0.2	744	1527114194068515300
2	1000	0.4	744	1055006097150910800
2	10000	0.1	744	956837635999015700
2	10000	0.2	744	705519061876960800
2	10000	0.4	744	506629564355710800
4	1000	0.1	744	1.3047863561276499e+17
4	1000	0.2	744	2110803163766168600
4	1000	0.4	744	455649099870448450
4	10000	0.1	744	1518397004372683800
4	10000	0.2	744	1602131142762844e3
4	10000	0.4	744	1002000071143330800
0.5	1000	0.1	745	994594949297904900
0.5	1000	0.2	745	1249623921493095400
0.5	1000	0.4	745	2287821585521101300
0.5	10000	0.1	745	1653160009109639700
0.5	10000	0.2	745	1327723082561753900
0.5	10000	0.4	745	936228712073117300
1	1000	0.1	745	639341841139721900
1	1000	0.2	745	1706893640015027700
1	1000	0.4	745	111116670188770690
1	10000	0.1	745	594473675442630100
1	10000	0.2	745	734483056469060200
1	10000	0.4	745	163121407404000540
2	1000	0.1	745	1956419705668746800
2	1000	0.2	745	768363982962609400
2	1000	0.4	745	1194608245262879500
2	10000	0.1	745	767641041374852600
2	10000	0.2	745	1067354642031272400
2	10000	0.4	745	623927296376521500
4	1000	0.1	745	1065571083975371500
4	1000	0.2	745	62941468970799256
4	1000	0.4	745	1503984953535154e3
4	10000	0.1	745	1090384351798962600
4	10000	0.2	745	1.9123291435798559e+18
4	10000	0.4	745	2084826544547130600
0.5	1000	0.1	746	2291550092994599400
0.5	1000	0.2	746	2156110837714243e3
0.5	1000	0.4	746	1257828658251385e3
0.5	10000	0.1	746	138523166308666e4
0.5	10000	0.2	746	2258067732718755800
0.5	10000	0.4	746	61125228915253376
1	1000	0.1	746	785834292982114400
1	1000	0.2	746	317119462727459300
1	1000	0.4	746	1599341410824319500
1	10000	0.1	746	1122822898260719500
1	10000	0.2	746	2002124182858998300
1	10000	0.4	746	68452134942441896
2	1000	0.1	746	22887822675025e5
2	1000	0.2	746	1723181133390813700
2	1000	0.4	746	1714763175101796e3
2	10000	0.1	746	1657909295723818200
2	10000	0.2	746	825442214085123300
2	10000	0.4	746	1400774016453471700
4	1000	0.1	746	46676362744984616
4	1000	0.2	746	1423506631701427200
4	1000	0.4	746	2133124152197736400
4	10000	0.1	746	1324681128927384e3
4	10000	0.2	746	1950944343172403200
4	10000	0.4	746	330326715399821300
0.5	1000	0.1	747	1260059416239241700
0.5	1000	0.2	747	2255100020981525e3
0.5	1000	0.4	747	3.4082406003971277e+17
0.5	10000	0.1	747	1872073436234207700
0.5	10000	0.2	747	145037338624110180
0.5	10000	0.4	747	1181312561281088e3
1	1000	0.1	747	1587045807835652e3
1	1000	0.2	747	390352489110095800
1	1000	0.4	747	1703267417527638e3
1	10000	0.1	747	1564929534828282600
1	10000	0.2	747	608190593866421200
1	10000	0.4	747	1.6933998645708959e+18
2	1000	0.1	747	1930834820953368e3
2	1000	0.2	747	389055386389559360
2	1000	0.4	747	2162997335004843300
2	10000	0.1	747	1803894064286496800
2	10000	0.2	747	1.4385539484244321e+18
2	10000	0.4	747	831815889182380800
4	1000	0.1	747	1093481163653101600
4	1000	0.2	747	1343868371358154e3
4	1000	0.4	747	2269744786064952800
4	10000	0.1	747	2261059195095540500
4	10000	0.2	747	942594852756727700
4	10000	0.4	747	2.0158098481585121e+18
0.5	1000	0.1	748	945595324784137300
0.5	1000	0.2	748	1589347311337084400
0.5	1000	0.4	748	2219713964952901e3
0.5	10000	0.1	748	377475488402662660
0.5	10000	0.2	748	2110713084154622500
0.5	10000	0.4	748	2086014237149029e3
1	1000	0.1	748	1644851072417182200
1	1000	0.2	748	137263165884915230
1	1000	0.4	748	517318925381402240
1	10000	0.1	748	688437906345175800
1	10000	0.2	748	424190369029185e3
1	10000	0.4	748	744703304379914200
2	1000	0.1	748	1483560178636748800
2	1000	0.2	748	2278448861664955e3
2	1000	0.4	748	1133098623110922400
2	10000	0.1	748	522324779422246700
2	10000	0.2	748	1388186496597565700
2	10000	0.4	748	1804649196151462100
4	1000	0.1	748	964632816454638300
4	1000	0.2	748	121108671130044e4
4	1000	0.4	748	1459076700754359800
4	10000	0.1	748	801439656546232700
4	10000	0.2	748	1495106116918319600
4	10000	0.4	748	1674808640384614100
0.5	1000	0.1	749	1107522459626068e3
0.5	1000	0.2	749	2201883954731023600
0.5	1000	0.4	749	2037510637583405800
0.5	10000	0.1	749	152892241113317380
0.5	10000	0.2	749	1322842805174170600
0.5	10000	0.4	749	1122777815579869200
1	1000	0.1	749	2030746627774672400
1	1000	0.2	749	368523479712786050
1	1000	0.4	749	582079580596219900
1	10000	0.1	749	1297027114922199300
1	10000	0.2	749	1809177444930104800
1	10000	0.4	749	327332345589068860
2	1000	0.1	749	1817728664848890400
2	1000	0.2	749	1818365937308536e3
2	1000	0.4	749	1639588561035184400
2	10000	0.1	749	1092301118928664300
2	10000	0.2	749	1442316323840725800
2	10000	0.4	749	2179677888313399800
4	1000	0.1	749	2013897046600152e3
4	1000	0.2	749	517314756488519e3
4	1000	0.4	749	257661441990385900
4	10000	0.1	749	1545628874950343200
4	10000	0.2	749	1207797276634216400
4	10000	0.4	749	1724420654590203400
0.5	1000	0.1	750	1761781767465345e3
0.5	1000	0.2	750	791166870959838500
0.5	1000	0.4	750	230416206980591300
0.5	10000	0.1	750	1832090594063523300
0.5	10000	0.2	750	4.3737056082596877e+17
0.5	10000	0.4	750	570450413434274600
1	1000	0.1	750	1418925631801773e3
1	1000	0.2	750	2092208635033334e3
1	1000	0.4	750	1217316461951231500
1	10000	0.1	750	1101555477100670600
1	10000	0.2	750	337474146911240450
1	10000	0.4	750	1295487532868347100
2	1000	0.1	750	1068311030843658400
2	1000	0.2	750	183914146201812350
2	1000	0.4	750	193284970308433020
2	10000	0.1	750	458119226198397250
2	10000	0.2	750	2173117738280555800
2	10000	0.4	750	1498918812496411100
4	1000	0.1	750	2073489372085906200
4	1000	0.2	750	1437218656618113300
4	1000	0.4	750	756586178533551200
4	10000	0.1	750	1670648157188810500
4	10000	0.2	750	1836993564718922800
4	10000	0.4	750	482630338864402750
0.5	1000	0.1	751	923745145337771900
0.5	1000	0.2	751	1132581496935507e3
0.5	1000	0.4	751	951604655323673300
0.5	10000	0.1	751	1703710808262446e3
0.5	10000	0.2	751	287064872094748320
0.5	10000	0.4	751	349437665105414800
1	1000	0.1	751	1789806956771953700
1	1000	0.2	751	1753360746594016800
1	1000	0.4	751	240425094461251330
1	10000	0.1	751	1112136284530119700
1	10000	0.2	751	2065096160687588e3
1	10000	0.4	751	2237079604561632e3
2	1000	0.1	751	1248626468380479e3
2	1000	0.2	751	1106928982916675100
2	1000	0.4	751	1276233752564887300
2	10000	0.1	751	938928247424200700
2	10000	0.2	751	358766615300678400
2	10000	0.4	751	2119280292616385500
4	1000	0.1	751	162353361341137e4
4	1000	0.2	751	1234755163817547e3
4	1000	0.4	751	1625073846373659e3
4	10000	0.1	751	1207980131164468200
4	10000	0.2	751	959261810379739900
4	10000	0.4	751	1240251212354723800
0.5	1000	0.1	752	2041133977197386e3
0.5	1000	0.2	752	1966786884431421200
0.5	1000	0.4	752	1005009948748774400
0.5	10000	0.1	752	765009590975777200
0.5	10000	0.2	752	129307867969052e4
0.5	10000	0.4	752	975640018877224800
1	1000	0.1	752	727952459153138200
1	1000	0.2	752	1205862875572733700
1	1000	0.4	752	802987728609013200
1	10000	0.1	752	1274406961343427300
1	10000	0.2	752	1918541379536184e3
1	10000	0.4	752	1835318462714977e3
2	1000	0.1	752	430727907708424700
2	1000	0.2	752	1411713093590432e3
2	1000	0.4	752	2125919994117849300
2	10000	0.1	752	1438311708436080400
2	10000	0.2	752	1243109200446482400
2	10000	0.4	752	971571995045773300
4	1000	0.1	752	541847723454883e3
4	1000	0.2	752	1138821471356703e3
4	1000	0.4	752	2254606113210711600
4	10000	0.1	752	489753354152065800
4	10000	0.2	752	839464943921701800
4	10000	0.4	752	1903486913050372e3
0.5	1000	0.1	753	937729070184435700
0.5	1000	0.2	753	2.6800090422194762e+17
0.5	1000	0.4	753	1665218050965650400
0.5	10000	0.1	753	2136500635544688600
0.5	10000	0.2	753	1392963164801762300
0.5	10000	0.4	753	2287653654228594e3
1	1000	0.1	753	278422371880532770
1	1000	0.2	753	641620354177738500
1	1000	0.4	753	1333994584074467300
1	10000	0.1	753	22730145795368400
1	10000	0.2	753	596173265105955300
1	10000	0.4	753	1.3941032433369119e+18
2	1000	0.1	753	296427808681522e3
2	1000	0.2	753	962409220231568100
2	1000	0.4	753	2217508459240221400
2	10000	0.1	753	1843416608991677e3
2	10000	0.2	753	412814788879639e3
2	10000	0.4	753	397403869817496640
4	1000	0.1	753	219263275527115650
4	1000	0.2	753	189666931879747800
4	1000	0.4	753	1224149249979069200
4	10000	0.1	753	58822966316329560
4	10000	0.2	753	1244996247412126200
4	10000	0.4	753	1243703856386986800
0.5	1000	0.1	754	1415441948779651e3
0.5	1000	0.2	754	1925309329613719e3
0.5	1000	0.4	754	1540572117155402800
0.5	10000	0.1	754	2038584308337430500
0.5	10000	0.2	754	2088262807898618400
0.5	10000	0.4	754	1481291194305581600
1	1000	0.1	754	370036066259109700
1	1000	0.2	754	1206407651005524700
1	1000	0.4	754	1149295462292707700
1	10000	0.1	754	726861810086504200
1	10000	0.2	754	1321340274059263200
1	10000	0.4	754	640398629226723300
2	1000	0.1	754	2300408730574751200
2	1000	0.2	754	1597050225087996200
2	1000	0.4	754	2277988612046570200
2	10000	0.1	754	286610573427001e3
2	10000	0.2	754	1443863991747966e3
2	10000	0.4	754	1509707567215121e3
4	1000	0.1	754	782543150996890900
4	1000	0.2	754	789276463547803300
4	1000	0.4	754	1634384566792796700
4	10000	0.1	754	177599114476344030
4	10000	0.2	754	2059911804551278e3
4	10000	0.4	754	1675685654101548e3
0.5	1000	0.1	755	734223919150031900
0.5	1000	0.2	755	1180937707987106300
0.5	1000	0.4	755	907842278523832400
0.5	10000	0.1	755	288554919562301900
0.5	10000	0.2	755	1599197473899838e3
0.5	10000	0.4	755	775388743165054700
1	1000	0.1	755	1870093811943189e3
1	1000	0.2	755	1031608531422102900
1	1000	0.4	755	1696219510021306400
1	10000	0.1	755	308578662196097800
1	10000	0.2	755	474737871953637900
1	10000	0.4	755	1246998286570699300
2	1000	0.1	755	1132920292898937500
2	1000	0.2	755	1314699235423752700
2	1000	0.4	755	2286707582556620500
2	10000	0.1	755	1178120422113668600
2	10000	0.2	755	71213049520062880
2	10000	0.4	755	1296961651126748e3
4	1000	0.1	755	67530186939657264
4	1000	0.2	755	1778395265729493e3
4	1000	0.4	755	1349501619409045e3
4	10000	0.1	755	1803190671002882300
4	10000	0.2	755	2201861380466649300
4	10000	0.4	755	305598215579509060
0.5	1000	0.1	756	1616376576661606700
0.5	1000	0.2	756	1112279959298006800
0.5	1000	0.4	756	1836093835123284700
0.5	10000	0.1	756	1095423252497778400
0.5	10000	0.2	756	712197530151593600
0.5	10000	0.4	756	1.9862614058366239e+18
1	1000	0.1	756	893444157020713200
1	1000	0.2	756	1482183617568276500
1	1000	0.4	756	2121121865391447e3
1	10000	0.1	756	2229602574729903e3
1	10000	0.2	756	2140803240221596700
1	10000	0.4	756	767251457032538600
2	1000	0.1	756	1563421979552381400
2	1000	0.2	756	1972290892670294e3
2	1000	0.4	756	123750162564035150
2	10000	0.1	756	2.0045816275782758e+17
2	10000	0.2	756	850848839946790100
2	10000	0.4	756	598637676206059e3
4	1000	0.1	756	533005128404862100
4	1000	0.2	756	1034946875231614200
4	1000	0.4	756	2181532935278613e3
4	10000	0.1	756	798892775797562500
4	10000	0.2	756	1993751917582909400
4	10000	0.4	756	1760673637881014e3
0.5	1000	0.1	757	1818369695295471400
0.5	1000	0.2	757	745320804751635100
